NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,Operating Expense Type,Operators' Salaries and Wages,Operators' Paid Absences,Other Salaries and Wages,Other Paid Absences,Fringe Benefits,Service Costs,Fuel and Lubricants,Tires and Tubes,Other Materials and Supplies,Utilities,Casualty and Liability Costs,Taxes,PT Funds In Report,PT Funds Reported Separately,Miscellaneous Expenses,Reduced Reporting Waiver - Total OE,Total Operating Expenses,Total Operating Expenses (No Funds Reported Separately),ADA Related Expenses
70049,River Bend Transit,Full Reporter,Urban,DR,DO,Vehicle Maintenance,$0,$0,"$65,367","$7,668","$16,883","$28,437",$836,$0,"$54,622",$0,$0,$0,$0,$0,$20,$0,"$173,833","$173,833",$0
70049,River Bend Transit,Full Reporter,Urban,DR,DO,Vehicle Operations,"$710,883","$82,220","$182,067","$20,555","$155,348","$8,345","$235,717","$5,437",$709,$0,$0,$0,$0,$0,"$1,263",$0,"$1,402,544","$1,402,544",$0
70049,River Bend Transit,Full Reporter,Urban,DR,PT,Facility Maintenance,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$6,422","$1,182",$0,$0,"$7,604","$6,422",$0
70049,River Bend Transit,Full Reporter,Urban,DR,PT,General Administration,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$293,266","$54,007",$0,$0,"$347,273","$293,266",$0
70049,River Bend Transit,Full Reporter,Urban,DR,PT,Total,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$855,319","$157,512",$0,$0,"$1,012,831","$855,319","$1,012,831"
70049,River Bend Transit,Full Reporter,Urban,DR,PT,Vehicle Maintenance,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$62,689","$11,545",$0,$0,"$74,234","$62,689",$0
70049,River Bend Transit,Full Reporter,Urban,DR,PT,Vehicle Operations,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$492,942","$90,778",$0,$0,"$583,720","$492,942",$0
70049,River Bend Transit,Full Reporter,Urban,MB,PT,Facility Maintenance,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$695,$464,$0,$0,"$1,159",$695,$0
70049,River Bend Transit,Full Reporter,Urban,MB,PT,General Administration,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$31,755","$21,200",$0,$0,"$52,955","$31,755",$0
70049,River Bend Transit,Full Reporter,Urban,MB,PT,Total,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$92,614","$61,831",$0,$0,"$154,445","$92,614",$0
70049,River Bend Transit,Full Reporter,Urban,MB,PT,Vehicle Maintenance,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$6,788","$4,532",$0,$0,"$11,320","$6,788",$0
70049,River Bend Transit,Full Reporter,Urban,MB,PT,Vehicle Operations,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$53,376","$35,635",$0,$0,"$89,011","$53,376",$0
70050,Southeast Missouri State University,Reduced Reporter,Urban,MB,DO,Total,,,,,,,,,,,,,,,,"$304,872","$304,872","$304,872",
70051,Cape Girardeau County Transit Authority,Reduced Reporter,Urban,DR,DO,Total,,,,,,,,,,,,,,,,"$2,435,270","$2,435,270","$2,435,270",
70051,Cape Girardeau County Transit Authority,Reduced Reporter,Urban,MB,DO,Total,,,,,,,,,,,,,,,,"$211,763","$211,763","$211,763",
70051,Cape Girardeau County Transit Authority,Reduced Reporter,Urban,VP,DO,Total,,,,,,,,,,,,,,,,"$136,630","$136,630","$136,630",
70052,Senior Citizen Industries,Reduced Reporter,Urban,DR,DO,Total,,,,,,,,,,,,,,,,"$603,707","$603,707","$603,707",
70053,Flint Hills Area Transportation ,Reduced Reporter,Urban,DR,DO,Total,,,,,,,,,,,,,,,,"$663,253","$663,253","$663,253",
70053,Flint Hills Area Transportation ,Reduced Reporter,Urban,MB,DO,Total,,,,,,,,,,,,,,,,"$2,220,456","$2,220,456","$2,220,456",
70055,City of Derby,Reduced Reporter,Urban,DR,DO,Total,,,,,,,,,,,,,,,,"$118,724","$118,724","$118,724",
70056,"Butler, County of",Reduced Reporter,Urban,DR,DO,Total,,,,,,,,,,,,,,,,"$220,584","$220,584","$220,584",
70271,"Kansas City, City of Missouri",Full Reporter,Urban,SR,PT,Facility Maintenance,$0,$0,$0,$0,$0,"$72,997",$0,$0,$235,$0,$0,$0,"$140,664",$0,$0,$0,"$213,896","$213,896",$0
70271,"Kansas City, City of Missouri",Full Reporter,Urban,SR,PT,General Administration,$0,$0,"$178,432","$5,452","$65,228","$9,032",$0,$0,"$3,614","$1,509","$4,712",$0,"$890,739",$0,"$21,775",$0,"$1,180,493","$1,180,493",$0
70271,"Kansas City, City of Missouri",Full Reporter,Urban,SR,PT,Total,$0,$0,"$178,432","$5,452","$65,228","$82,029",$0,$0,"$3,849","$1,509","$4,712",$0,"$4,764,353",$0,"$21,775",$0,"$5,127,339","$5,127,339",$0
70271,"Kansas City, City of Missouri",Full Reporter,Urban,SR,PT,Vehicle Maintenance,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$844,108",$0,$0,$0,"$844,108","$844,108",$0
70271,"Kansas City, City of Missouri",Full Reporter,Urban,SR,PT,Vehicle Operations,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$2,888,842",$0,$0,$0,"$2,888,842","$2,888,842",$0
70273,Sac and Fox Nation of Missouri,Reduced Reporter,Tribe,DR,DO,Total,,,,,,,,,,,,,,,,"$66,648","$66,648","$66,648",
70275,Nebraska Department of Transportation ,Reduced Reporter,Urban,VP,PT,Total,,,,,,,,,,,,,,,,"$81,191","$81,191","$81,191",
77063,Ponca Tribe of Nebraska,Reduced Reporter,Tribe,DR,DO,Total,,,,,,,,,,,,,,,,"$1,394,150","$1,394,150","$1,394,150",
77069,Santee Sioux Nation,Reduced Reporter,Tribe,MB,DO,Total,,,,,,,,,,,,,,,,"$128,981","$128,981","$128,981",
77075,Prairie Band Potawatomi Nation,Reduced Reporter,Tribe,DR,DO,Total,,,,,,,,,,,,,,,,"$386,127","$386,127","$386,127",
77077,Omaha Tribe Public Transit,Reduced Reporter,Tribe,DR,DO,Total,,,,,,,,,,,,,,,,"$160,504","$160,504","$160,504",
7R01-70064,Iowa Northland Regional Council of Governments,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$1,856,332","$1,856,332","$1,856,332",
7R01-70066,Heart of Iowa Regional Transit Agency,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$3,173,667","$3,173,667","$3,173,667",
7R01-70092,Marshalltown Municipal Transit,Rural Reporter,Rural,DR,PT,Total,,,,,,,,,,,,,,,,"$11,755","$11,755","$11,755",
7R01-70092,Marshalltown Municipal Transit,Rural Reporter,Rural,MB,DO,Total,,,,,,,,,,,,,,,,"$681,808","$681,808","$681,808",
7R01-70101,City of Muscatine,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$396,495","$396,495","$396,495",
7R01-70101,City of Muscatine,Rural Reporter,Rural,MB,DO,Total,,,,,,,,,,,,,,,,"$589,280","$589,280","$589,280",
7R01-70108,"Doger Area Rapids Transit, City of Fort Dodge",Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$177,197","$177,197","$177,197",
7R01-70108,"Doger Area Rapids Transit, City of Fort Dodge",Rural Reporter,Rural,MB,DO,Total,,,,,,,,,,,,,,,,"$843,241","$843,241","$843,241",
7R01-70111,Burlington Urban Service,Rural Reporter,Rural,MB,DO,Total,,,,,,,,,,,,,,,,"$981,433","$981,433","$981,433",
7R01-70118,Ottumwa Transit ,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$433,044","$433,044","$433,044",
7R01-70118,Ottumwa Transit ,Rural Reporter,Rural,MB,DO,Total,,,,,,,,,,,,,,,,"$687,790","$687,790","$687,790",
7R01-70129,Siouxland Regional Transit System,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$3,052,362","$3,052,362","$3,052,362",
7R01-70136,"Delaware, Dubuque & Jackson County Regional Transi",Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$1,837,191","$1,837,191","$1,837,191",
7R01-70138,East Central Iowa Council of Governments,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$3,705,157","$3,705,157","$3,705,157",
7R01-70138,East Central Iowa Council of Governments,Rural Reporter,Rural,MB,PT,Total,,,,,,,,,,,,,,,,"$1,196,236","$1,196,236","$1,196,236",
7R01-70138,East Central Iowa Council of Governments,Rural Reporter,Rural,VP,PT,Total,,,,,,,,,,,,,,,,"$89,262","$89,262","$89,262",
7R01-70173,Clinton Municipal Transit Administration,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$317,906","$317,906","$317,906",
7R01-70173,Clinton Municipal Transit Administration,Rural Reporter,Rural,MB,DO,Total,,,,,,,,,,,,,,,,"$1,574,800","$1,574,800","$1,574,800",
7R01-70185,North Iowa Area Council of Governments,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$3,246,802","$3,246,802","$3,246,802",
7R01-70195,Northeast Iowa Community Action Corporation,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$3,400,965","$3,400,965","$3,400,965",
7R01-70217,Southeast Iowa Regional Planning Commission,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$1,282,587","$1,282,587","$1,282,587",
7R01-70219,Region Six Planning Commission/PeopleRides,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$976,341","$976,341","$976,341",
7R01-70221,Southern Iowa Trolley,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$1,550,691","$1,550,691","$1,550,691",
7R01-70224,Region XII Council of Governments/WITS,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$2,534,094","$2,534,094","$2,534,094",
7R01-70240,Regional Transit Authority/RIDES,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$3,764,801","$3,764,801","$3,764,801",
7R01-70242,10-15 Regional Transit Agency,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$2,903,338","$2,903,338","$2,903,338",
7R01-70256,MIDAS Council of Governments,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$1,149,562","$1,149,562","$1,149,562",
7R01-70258,Southwest Iowa Planning Council /SW Iowa Transit,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$4,262,132","$4,262,132","$4,262,132",
7R01-70260,City of Mason City,Rural Reporter,Rural,DR,PT,Total,,,,,,,,,,,,,,,,"$483,512","$483,512","$483,512",
7R01-70260,City of Mason City,Rural Reporter,Rural,MB,DO,Total,,,,,,,,,,,,,,,,"$644,514","$644,514","$644,514",
7R02-70054,Sedgwick County Transportation - Dept. on Aging,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$265,545","$265,545","$265,545",
7R02-70054,Sedgwick County Transportation - Dept. on Aging,Rural Reporter,Rural,DT,PT,Total,,,,,,,,,,,,,,,,"$4,501","$4,501","$4,501",
7R02-70060,"Developmental Services of Northwest Kansas, Inc.",Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$583,005","$583,005","$583,005",
7R02-70060,"Developmental Services of Northwest Kansas, Inc.",Rural Reporter,Rural,MB,DO,Total,,,,,,,,,,,,,,,,"$112,661","$112,661","$112,661",
7R02-70062,Thomas County,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$92,843","$92,843","$92,843",
7R02-70068,Concordia Senior Citizen Center,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$134,375","$134,375","$134,375",
7R02-70070,"Finney County Committee on Aging, Inc.",Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$445,145","$445,145","$445,145",
7R02-70070,"Finney County Committee on Aging, Inc.",Rural Reporter,Rural,MB,DO,Total,,,,,,,,,,,,,,,,"$588,010","$588,010","$588,010",
7R02-70072,Morris County Transportation (formerly Morris Co Senior Citizens,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$121,428","$121,428","$121,428",
7R02-70078,Southeast Kansas Community Action Program,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$390,502","$390,502","$390,502",
7R02-70078,Southeast Kansas Community Action Program,Rural Reporter,Rural,MB,DO,Total,,,,,,,,,,,,,,,,"$205,188","$205,188","$205,188",
7R02-70080,City of Abilene,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$71,973","$71,973","$71,973",
7R02-70084,Norton County Senior Citizens,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$50,975","$50,975","$50,975",
7R02-70086,Rush County Public Transportation,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$47,912","$47,912","$47,912",
7R02-70087,Lincoln County Public Transportation,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$66,098","$66,098","$66,098",
7R02-70088,Rooks County Transportation Service,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$121,153","$121,153","$121,153",
7R02-70089,City of Bonner Springs,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$80,120","$80,120","$80,120",
7R02-70094,City of Wakeeney Transportation Bus,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$35,135","$35,135","$35,135",
7R02-70096,Linn County,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$74,208","$74,208","$74,208",
7R02-70102,Decatur County Transportation Bus,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$35,514","$35,514","$35,514",
7R02-70103,Jefferson County Service Organization,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$150,458","$150,458","$150,458",
7R02-70105,City of Smith Center,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$36,722","$36,722","$36,722",
7R02-70109,Osage County Council on Aging,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$193,585","$193,585","$193,585",
7R02-70115,Hoisington Commission on Aging/City of Hoisington,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$37,768","$37,768","$37,768",
7R02-70120,Herington Hilltop Community Center,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$27,637","$27,637","$27,637",
7R02-70122,Pottawatomie County,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$141,419","$141,419","$141,419",
7R02-70123,City of Great Bend/Commission on Aging,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$165,756","$165,756","$165,756",
7R02-70132,Doniphan County,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$116,829","$116,829","$116,829",
7R02-70135,Tri-Valley Developmental Services,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$101,404","$101,404","$101,404",
7R02-70137,Sunflower Diversified Services,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$493,226","$493,226","$493,226",
7R02-70139,City of Dodge City,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$227,824","$227,824","$227,824",
7R02-70139,City of Dodge City,Rural Reporter,Rural,MB,DO,Total,,,,,,,,,,,,,,,,"$441,035","$441,035","$441,035",
7R02-70141,Pratt County RSVP,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$74,045","$74,045","$74,045",
7R02-70142,Doniphan County Services and Workskills,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$79,177","$79,177","$79,177",
7R02-70144,Chase County,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$52,556","$52,556","$52,556",
7R02-70145,"OCCK, Inc.",Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$1,331,334","$1,331,334","$1,331,334",
7R02-70145,"OCCK, Inc.",Rural Reporter,Rural,MB,DO,Total,,,,,,,,,,,,,,,,"$1,810,231","$1,810,231","$1,810,231",
7R02-70146,Ottawa County Transportation,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$89,164","$89,164","$89,164",
7R02-70158,Elk County,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$105,943","$105,943","$105,943",
7R02-70163,"Paola Senior Citizen Center, Inc.",Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$42,046","$42,046","$42,046",
7R02-70167,Ellsworth County Council on Aging,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$30,045","$30,045","$30,045",
7R02-70171,City of Wilson,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$6,643","$6,643","$6,643",
7R02-70178,City of Paola/Lakemary Center,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$72,909","$72,909","$72,909",
7R02-70179,McPherson County Council on Aging,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$128,965","$128,965","$128,965",
7R02-70180,Reno County Public Transportation,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$705,684","$705,684","$705,684",
7R02-70180,Reno County Public Transportation,Rural Reporter,Rural,MB,DO,Total,,,,,,,,,,,,,,,,"$610,722","$610,722","$610,722",
7R02-70184,"Louisburg Area Senior Citizens, Inc.",Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$66,997","$66,997","$66,997",
7R02-70186,Greenwood County Council on Aging,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$102,207","$102,207","$102,207",
7R02-70187,"Twin Rivers Developmental Supports, Inc.",Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$98,034","$98,034","$98,034",
7R02-70191,City of Phillipsburg,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$72,350","$72,350","$72,350",
7R02-70196,Republic County Transportation,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$50,813","$50,813","$50,813",
7R02-70197,Lane County Transportation,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$12,492","$12,492","$12,492",
7R02-70199,Logan County Hospital,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$44,286","$44,286","$44,286",
7R02-70201,"Independence, Inc.",Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$351,427","$351,427","$351,427",
7R02-70204,Anderson County Council on Aging,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$65,472","$65,472","$65,472",
7R02-70206,Kingman County Council on Aging,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$87,883","$87,883","$87,883",
7R02-70208,Marshall County Agency on Aging,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$162,229","$162,229","$162,229",
7R02-70209,"Four County Mental Health, Inc.",Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$1,030,656","$1,030,656","$1,030,656",
7R02-70210,Rice County Council on Aging,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$204,581","$204,581","$204,581",
7R02-70213,Nemaha County Transit,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$300,087","$300,087","$300,087",
7R02-70215,City of Goodland,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$24,285","$24,285","$24,285",
7R02-70218,Wabaunsee County General Public Transportation,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$83,214","$83,214","$83,214",
7R02-70222,Coffey County Transportation,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$413,782","$413,782","$413,782",
7R02-70225,Franklin County Aging Services,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$148,920","$148,920","$148,920",
7R02-70226,Class LTD,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$209,362","$209,362","$209,362",
7R02-70227,City of Liberal,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$84,051","$84,051","$84,051",
7R02-70227,City of Liberal,Rural Reporter,Rural,MB,DO,Total,,,,,,,,,,,,,,,,"$322,824","$322,824","$322,824",
7R02-70228,Harper County Department on Aging,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$114,042","$114,042","$114,042",
7R02-70235,"Cowley County Council on Aging, Inc.",Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$228,949","$228,949","$228,949",
7R02-70238,Harvey County Department on Aging,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$167,274","$167,274","$167,274",
7R02-70241,City of Russell,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$75,863","$75,863","$75,863",
7R02-70245,Community Senior Service Center,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$76,169","$76,169","$76,169",
7R02-70248,Lyon County Area Transportation,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$315,303","$315,303","$315,303",
7R02-70248,Lyon County Area Transportation,Rural Reporter,Rural,MB,DO,Total,,,,,,,,,,,,,,,,"$241,933","$241,933","$241,933",
7R02-70250,Clay County Task Force,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$76,239","$76,239","$76,239",
7R02-70255,"Solomon Valley Transportation, Inc.",Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$331,048","$331,048","$331,048",
7R02-70259,Futures Unlimited,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$233,360","$233,360","$233,360",
7R02-70266,City of Kingman,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$83,796","$83,796","$83,796",
7R02-70267,Project Concern,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$108,973","$108,973","$108,973",
7R02-70268,Gove County Medical Center,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$29,620","$29,620","$29,620",
7R02-77076,Rawlins County ,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$40,931","$40,931","$40,931",
7R02-77079,Northeast Kansas Area Agency on Aging,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$228,751","$228,751","$228,751",
7R02-77082,Cheyenne County,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$48,621","$48,621","$48,621",
7R02-77083,"Multi Community Diversified Services, Inc.",Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$160,092","$160,092","$160,092",
7R03-70063,"Dunklin County Transit Service, Inc.",Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$570,121","$570,121","$570,121",
7R03-70067,City of Bloomfield,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$62,357","$62,357","$62,357",
7R03-70085,City of Mount Vernon,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$98,785","$98,785","$98,785",
7R03-70091,"Southeast Missouri Transportation, Inc.",Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$7,083,590","$7,083,590","$7,083,590",
7R03-70099,Licking Bridge Builders Senior Center,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$71,145","$71,145","$71,145",
7R03-70106,"Ray County Transportation, Inc.",Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$934,013","$934,013","$934,013",
7R03-70114,"Ripley County Transit, Inc.",Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$429,743","$429,743","$429,743",
7R03-70133,"OATS, Inc.",Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$29,210,250","$29,210,250","$29,210,250",
7R03-70134,City of Nevada,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$69,104","$69,104","$69,104",
7R03-70140,"Mississippi County Transit System, Inc.",Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$338,607","$338,607","$338,607",
7R03-70147,City of New Madrid,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$129,085","$129,085","$129,085",
7R03-70152,City of Carthage,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$64,955","$64,955","$64,955",
7R03-70155,City of West Plains,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$170,202","$170,202","$170,202",
7R03-70162,City of Excelsior Springs,Rural Reporter,Rural,MB,DO,Total,,,,,,,,,,,,,,,,"$171,729","$171,729","$171,729",
7R03-70165,City of Houston,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$109,141","$109,141","$109,141",
7R03-70168,"Scott County Transit System, Inc.",Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$335,361","$335,361","$335,361",
7R03-70177,City of El Dorado Springs,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$148,049","$148,049","$148,049",
7R03-70189,City of Clinton,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$149,914","$149,914","$149,914",
7R03-70211,City of Lamar,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$133,943","$133,943","$133,943",
7R03-70257,Macon Area Chamber of Commerce,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$65,742","$65,742","$65,742",
7R03-70263,"SERVE, Inc.",Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$612,148","$612,148","$612,148",
7R04-70058,Sheridan County Public Transit,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$40,695","$40,695","$40,695",
7R04-70069,Schuyler ,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$46,122","$46,122","$46,122",
7R04-70073,Midland Area Agency ,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$207,472","$207,472","$207,472",
7R04-70074,City Of Sidney ,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$106,870","$106,870","$106,870",
7R04-70074,City Of Sidney ,Rural Reporter,Rural,MB,DO,Total,,,,,,,,,,,,,,,,"$118,959","$118,959","$118,959",
7R04-70076,Blue River AAA,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$702,973","$702,973","$702,973",
7R04-70079,Grant County,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$19,695","$19,695","$19,695",
7R04-70081,Mid-Nebraska Community Action,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$1,682,015","$1,682,015","$1,682,015",
7R04-70095,Fullerton Area Senior Center,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$85,271","$85,271","$85,271",
7R04-70098,Guide Rock,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$28,075","$28,075","$28,075",
7R04-70100,Hitch & Hay Public Transit,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$112,802","$112,802","$112,802",
7R04-70107,Box Butte Co,Rural Reporter,Rural,DR,DO,Total,,,,,,,,,,,,,,,,"$298,115","$298,115","$298,115",
